bs_v_mean,bs_v_std,ep_len,ep_r_bs_sum,ep_r_ue_sum,epsilon,fair_ep,fair_mean_step,loss_bs,loss_ue,on_ratio_mean,thr_last,thr_mean,thr_sum,type,ue_v_mean,ue_v_std
,,200.0,-6308.430301502347,-7919.5125019979105,0.2018157486181985,0.7677385924632703,0.055812434530236515,,,0.48999999999999994,7.517240339534839,3.5272985325828263,705.4597065165652,rollout,,
,,200.0,-6615.984520196915,-7488.497118400809,0.1826058741724434,0.713079425878941,0.05549174572581004,,,0.4983333333333333,3.6577105200396494,3.7529290763906427,750.5858152781285,rollout,,
,,200.0,-6915.026478290558,-6946.939091448437,0.1652244956629483,0.8244248360066134,0.05681709273443143,,,0.4783333333333333,3.8266084772106037,3.4488159210277995,689.7631842055599,rollout,,
,,200.0,-7440.938737869263,-6961.162425051182,0.1494975673197442,0.8266038954707214,0.056476250442145,,,0.475,0.25619825883001457,3.3392114230913403,667.8422846182681,rollout,,
,,200.0,-7947.837767124176,-6814.197508725566,0.13526760995605422,0.7541964729169188,0.055540247117340895,,,0.4783333333333333,0.039053598963009535,3.644912955468903,728.9825910937806,rollout,,
,,200.0,-8315.159096717834,-6428.853489034128,0.12239213407459068,0.8318587125467201,0.05677441549278365,,,0.46,3.957613932120754,4.042881317353036,808.5762634706072,rollout,,
,,200.0,-8918.0409719944,-6161.797341476412,0.11074221307080971,0.8032438370150131,0.0534380518059004,,,0.4333333333333333,4.636459154005646,4.081250067435368,816.2500134870737,rollout,,
,,200.0,-9525.565686225891,-6181.605217472332,0.1002011922461172,0.8508354402638361,0.05505385853935797,,,0.43,0.09341634747486231,4.044188127330359,808.8376254660717,rollout,,
,,200.0,-9998.086018621922,-6019.30452725847,0.09066352070392071,0.8871685021590453,0.05378780757018156,,,0.4116666666666666,3.4070932402430514,4.117451673814767,823.4903347629532,rollout,,
,,200.0,-10492.423896312714,-5909.56574943866,0.0820336944319021,0.7603934971911275,0.053034972179080556,,,0.41666666666666663,5.355563403909002,4.309916946587435,861.9833893174871,rollout,,
,,200.0,-10847.463574171066,-6046.952656446504,0.07422529998722693,0.8515149637917934,0.052359346692942496,,,0.4133333333333333,6.669490126255512,4.381452312044722,876.2904624089444,rollout,,
,,200.0,-11326.024747133255,-5844.684380954225,0.06716014920877787,0.7428594745277255,0.051487560820201395,,,0.3883333333333333,4.3036787691250105,4.70341950758726,940.683901517452,rollout,,
,,200.0,-11933.749764442444,-6106.901415315757,0.06076749629198526,0.7591892121937801,0.05186273375758248,,,0.375,5.139103624231651,4.685596176004983,937.1192352009967,rollout,,
,,200.0,-12570.887588739395,-6380.829803169001,0.05498332938655545,0.790913624264793,0.050869833181518,,,0.3733333333333333,8.87157567896676,4.4732202819857685,894.6440563971537,rollout,,
,,200.0,-13128.766632080078,-6584.4175179603335,0.05,0.7327937839429933,0.05169987269577128,,,0.37166666666666665,0.14595520286267233,4.734538266941717,946.9076533883434,rollout,,
,,200.0,-13538.174709558487,-6864.719588846211,0.05,0.6867365313539308,0.051858002512318147,,,0.37499999999999994,4.337591364658278,4.963969862612604,992.7939725225209,rollout,,
,,200.0,-13901.09698009491,-7122.359319761333,0.05,0.7590546303275033,0.05309399654647101,,,0.37833333333333335,4.759767015971553,4.448050263446535,889.6100526893069,rollout,,
,,200.0,-14691.68002319336,-7272.875984266909,0.05,0.6592917838215487,0.05196575300701552,,,0.3816666666666667,4.301151266656206,4.659848318741283,931.9696637482566,rollout,,
,,200.0,-15102.598423242569,-7560.760153286954,0.05,0.671045389388101,0.05173232691751375,,,0.38166666666666665,6.5161220452281725,4.888707363219594,977.7414726439189,rollout,,
,,200.0,-15613.63236284256,-7682.2195129655,0.05,0.6784846500952099,0.051536466040346035,,,0.38,4.249409226896896,4.533363194519066,906.6726389038133,rollout,,
,,200.0,-15952.06884098053,-7445.753121761778,0.05,0.4720146505545972,0.050723612514569805,,,0.375,3.2541462705896254,5.391242185956372,1078.2484371912744,rollout,,
,,200.0,-16691.127613306046,-7137.861510677606,0.05,0.6829136185654419,0.0513164806188737,,,0.3733333333333333,7.117138275420564,4.716928421171438,943.3856842342877,rollout,,
,,200.0,-17246.11174416542,-7272.7957257578455,0.05,0.7438506671320798,0.05188982203565548,,,0.385,3.4253429121151657,4.537720118096594,907.5440236193189,rollout,,
,,200.0,-17404.191152334213,-7428.197420156338,0.05,0.6725076265136607,0.05078727958175499,,,0.37666666666666665,8.180462713170495,5.3803836039303725,1076.0767207860745,rollout,,
,,200.0,-17949.64759451151,-7311.996725991531,0.05,0.7175199509675497,0.05100618526942785,,,0.3883333333333333,6.8292738116063445,5.661395426171967,1132.2790852343933,rollout,,
,,200.0,-18512.079827308655,-7359.328189982267,0.05,0.7112112022458537,0.05072678377073464,,,0.38,4.027408387594274,5.490909063265351,1098.1818126530702,rollout,,
,,200.0,-19109.483428955078,-7551.021603818082,0.05,0.5221084541651113,0.05182313306776185,,,0.39,4.986164934621765,6.168964464398782,1233.7928928797564,rollout,,
,,200.0,-19586.763909339905,-7709.467535526343,0.05,0.7507478967179769,0.05079884028931761,,,0.39166666666666666,5.080881588057387,5.385325194720986,1077.065038944197,rollout,,
,,200.0,-19770.15705394745,-7795.583709746901,0.05,0.6397553135871538,0.050535091203429916,,,0.38166666666666665,4.270781469846894,5.812028173505163,1162.4056347010326,rollout,,
,,200.0,-20854.607139587402,-7829.844621717289,0.05,0.7587406603226728,0.05112322426089848,,,0.375,10.04755189975659,5.147847875455875,1029.569575091175,rollout,,
,,200.0,-21247.361756324768,-8065.574384492422,0.05,0.8114263063232697,0.051725965346528006,,,0.37666666666666665,4.953399901690649,4.7027542952238,940.5508590447599,rollout,,
,,200.0,-21945.350624084473,-8050.053156998837,0.05,0.7426287855596224,0.051198814434009955,,,0.37,8.580101537484786,5.0847502085853895,1016.9500417170779,rollout,,
,,200.0,-22154.99353122711,-8245.93905205847,0.05,0.5204656394864144,0.05034602316200647,,,0.38,4.28662432968877,5.451473798095479,1090.2947596190957,rollout,,
,,200.0,-22947.584102869034,-8408.735785700695,0.05,0.7776822912127944,0.05144385818734855,,,0.3783333333333333,6.271144572519623,4.639842899595962,927.9685799191924,rollout,,
,,200.0,-23456.365673303604,-8499.422527882167,0.05,0.7404975749308561,0.05197149861802448,,,0.37166666666666665,7.741086335942707,4.725053603045897,945.0107206091794,rollout,,
,,200.0,-23973.76725411415,-8526.706370329206,0.05,0.7318340619038065,0.05217224791553007,,,0.3916666666666667,5.203297388619704,4.780574142409239,956.1148284818478,rollout,,
,,200.0,-24407.41027212143,-8600.601031615799,0.05,0.7802209187787745,0.051726951004759485,,,0.3733333333333333,7.001207230704173,4.524667392765169,904.9334785530338,rollout,,
,,200.0,-24909.080719947815,-8761.482420010596,0.05,0.708998646183686,0.051696293443952504,,,0.3783333333333333,0.028230396679891086,4.607136600086878,921.4273200173756,rollout,,
,,200.0,-25688.59951019287,-8921.97378027551,0.05,0.6952165130373276,0.051492872928471434,,,0.37166666666666665,3.465113239755277,4.714240379112109,942.8480758224217,rollout,,
,,200.0,-26061.44305062294,-9205.4986864077,0.05,0.6347865390181038,0.0520510847439968,,,0.375,3.94596915030514,4.813285993776214,962.6571987552428,rollout,,
,,200.0,-26198.476900577545,-9293.99401140683,0.05,0.741003229732879,0.05092460433259193,,,0.35666666666666663,4.348022287165346,4.476470566554142,895.2941133108284,rollout,,
,,200.0,-26926.947281837463,-9366.834258622996,0.05,0.5942085033819655,0.05240917401851886,,,0.38666666666666655,0.8658861781887255,4.84081239020515,968.16247804103,rollout,,
,,200.0,-27604.37147974968,-9309.498152952652,0.05,0.7297532067455726,0.05186237918289484,,,0.375,3.637733131989879,4.740294577333288,948.0589154666576,rollout,,
,,200.0,-28121.749874591827,-9454.679659473695,0.05,0.6849806372572261,0.052607590698169844,,,0.385,6.505496674175308,4.828887649172961,965.7775298345921,rollout,,
,,200.0,-28323.699270248413,-9617.76413546106,0.05,0.5102286010050666,0.051352289791496336,,,0.3683333333333333,0.44482352528889774,4.880484700155278,976.0969400310555,rollout,,
,,200.0,-29040.81273341179,-9816.16359697831,0.05,0.5792991048909476,0.0517858134496057,,,0.375,2.9930906249138802,5.34888752229354,1069.777504458708,rollout,,
,,200.0,-29374.975301504135,-9780.021909941252,0.05,0.7280538818423499,0.05112875015769808,,,0.3833333333333333,6.077467005139379,4.695553648500049,939.1107297000096,rollout,,
,,200.0,-30217.794323205948,-9837.085711439253,0.05,0.7492856739666633,0.05132122547594406,,,0.36666666666666664,4.04242390515522,4.748087884390913,949.6175768781826,rollout,,
,,200.0,-30925.354598999023,-9974.371492826403,0.05,0.7565137283985239,0.05192767477386532,,,0.38166666666666665,4.944753526241649,4.607175597430245,921.4351194860488,rollout,,
2617.85986328125,2430.42724609375,,,,0.05,,,2585.07666015625,5664.53662109375,,,,,update,10987.2255859375,6773.119140625
,,200.0,-31519.584548950195,-10251.598209832071,0.05,0.6880565923896936,0.052012843012746085,,,0.39,5.982622388029366,4.347800785417827,869.5601570835654,rollout,,
,,200.0,-31701.135941505432,-10676.510789087784,0.05,0.6708534749080406,0.05129744682679841,,,0.38166666666666665,4.4122765526236,4.386063837046679,877.2127674093358,rollout,,
,,200.0,-32186.73118686676,-10690.746107205514,0.05,0.7718279000881333,0.051463160131229785,,,0.38,5.060032397840619,4.42275219148719,884.550438297438,rollout,,
,,200.0,-32694.34558200836,-10799.13094720662,0.05,0.730467878311267,0.05144278577611722,,,0.38166666666666665,3.4189274508235648,4.499057495004147,899.8114990008294,rollout,,
,,200.0,-33247.34712314606,-11140.950170796692,0.05,0.7239774596324274,0.051617385479488236,,,0.37999999999999995,4.02608067584802,4.291397638994209,858.2795277988416,rollout,,
,,200.0,-33759.96447849274,-11206.587918833959,0.05,0.7391499527026488,0.051124600372349664,,,0.3783333333333333,4.03182921672128,4.3504508461957245,870.090169239145,rollout,,
,,200.0,-34300.70793247223,-11321.95095991467,0.05,0.7500156748955147,0.05179091618725853,,,0.3833333333333333,2.993885958999719,4.172497948752488,834.4995897504975,rollout,,
,,200.0,-34064.606932878494,-11548.43596628402,0.05,0.7269968928454529,0.05147060822920212,,,0.3783333333333333,3.486448972232618,4.101953922764158,820.3907845528317,rollout,,
,,200.0,-35202.71504306793,-11614.880263170888,0.05,0.682846259145018,0.052552008753322034,,,0.3883333333333333,3.811844328210981,4.718374650935629,943.6749301871257,rollout,,
,,200.0,-35902.054826557636,-11664.722115764,0.05,0.701225552298172,0.051788484002713124,,,0.39166666666666666,5.530272758491199,4.742877970072225,948.5755940144451,rollout,,
,,200.0,-36583.605697631836,-11729.768490319026,0.05,0.6994608174600383,0.051992162592788944,,,0.39333333333333337,3.9980834019083606,4.9832398441299635,996.6479688259927,rollout,,
,,200.0,-36776.89767551422,-11822.887013446067,0.05,0.7084268292780785,0.0516134644553235,,,0.4133333333333333,5.6980370856361295,4.640095438188711,928.0190876377421,rollout,,
,,200.0,-37273.62781226635,-11968.1790892002,0.05,0.7059346463091082,0.051372153571306055,,,0.37833333333333335,5.495058470252624,4.735326281282415,947.0652562564829,rollout,,
,,200.0,-38239.87333679199,-12043.622469541751,0.05,0.7443426508985548,0.052011210787218876,,,0.39,5.665191346350195,4.579691191273741,915.9382382547482,rollout,,
,,200.0,-38424.29001665115,-12300.978790561423,0.05,0.7422688629995832,0.05201285282382052,,,0.39166666666666666,4.285075888223127,4.259353776924507,851.8707553849014,rollout,,
,,200.0,-38844.267434597015,-12314.34918514364,0.05,0.7479464700950098,0.050764023830433797,,,0.3783333333333333,7.9257995708271425,4.611336639490623,922.2673278981246,rollout,,
3456.767578125,3376.03076171875,,,,0.05,,,3937.184326171875,3097.363037109375,,,,,update,10690.58984375,7076.68408203125
,,200.0,-39338.56153964996,-12328.568005501478,0.05,0.7104404531309227,0.05160642398036632,,,0.39,5.824429241745864,4.7988024741599355,959.7604948319871,rollout,,
,,200.0,-39611.31566914916,-12372.270845250676,0.05,0.7376495173388619,0.05138309832789917,,,0.3933333333333333,4.000717436011565,4.958828709712372,991.7657419424744,rollout,,
,,200.0,-40327.48881626129,-12525.560514102353,0.05,0.6453269440832134,0.051700516590033,,,0.405,0.04039058765506666,4.936463438377841,987.2926876755683,rollout,,
,,200.0,-40911.84236216545,-12787.01375423329,0.05,0.6911096763410506,0.0525626329778952,,,0.39666666666666667,6.757004220452849,4.660680584660662,932.1361169321325,rollout,,
,,200.0,-41301.02966403961,-12847.374821875314,0.05,0.5791659093084666,0.05163692575430568,,,0.39666666666666667,0.037604193645979285,5.242927026225244,1048.5854052450488,rollout,,
,,200.0,-41910.85735869408,-12965.839011031687,0.05,0.683807627466985,0.05307508969776719,,,0.40833333333333327,5.50641695987221,4.6860406119396885,937.2081223879377,rollout,,
,,200.0,-42878.87174987793,-13163.746008315726,0.05,0.6936303504176583,0.053591865669085054,,,0.3966666666666667,0.30426292439534286,4.794279485208076,958.8558970416152,rollout,,
,,200.0,-43186.838970422745,-13221.683179298088,0.05,0.6746538118608096,0.05145622137961972,,,0.39666666666666656,5.498671892548944,4.783536660847411,956.7073321694822,rollout,,
,,200.0,-43763.893657922745,-13371.758696285799,0.05,0.7205000977444904,0.05188948054253852,,,0.39,0.08951609062995355,4.520980791291238,904.1961582582475,rollout,,
