bs_v_mean,bs_v_std,ep_len,ep_r_bs_sum,ep_r_ue_sum,epsilon,fair_mean,loss_bs,loss_ue,on_ratio_mean,reward_bs_hist,reward_ue_hist,thr_last,thr_mean,thr_sum,type,ue_v_mean,ue_v_std
,,100.0,1610.9449979662895,244.19064885967623,0.9950123548119847,0.7581411205006698,,,0.8166666666666668,"[0.669146716594696, 6.608012676239014, 10.065128326416016, 9.46084213256836, 1.2767845392227173, 5.6521477699279785, 12.38138198852539, 7.307373523712158, 4.496751308441162, 8.387104988098145, 7.850987911224365, 10.206207275390625, 4.0736002922058105, 6.034238338470459, 9.06741714477539, 12.403931617736816, 12.50529956817627, 1.6928553581237793, 5.721067428588867, 8.289342880249023, 26.911394119262695, 1.2974114418029785, 15.651341438293457, 19.4406795501709, 13.114102363586426, 10.348235130310059, 12.603348731994629, 3.154067277908325, 48.16324234008789, 17.271615982055664, 8.331396102905273, 7.041117191314697, 12.29568862915039, 15.456050872802734, 2.883105516433716, 33.53293991088867, 7.560922622680664, 20.57362174987793, 6.028160572052002, 15.608107566833496, 39.1721305847168, 21.5615234375, 9.73906421661377, 23.85978889465332, 41.354618072509766, 8.552993774414062, 1.3084839582443237, 25.883102416992188, 32.53864669799805, 35.58750534057617, 16.05870819091797, 9.88313102722168, 23.34087562561035, 18.78898811340332, 1.0898499488830566, 19.488208770751953, 9.036859512329102, 23.85890769958496, 5.428748607635498, 3.72470760345459, 43.92020034790039, 12.157282829284668, 14.550200462341309, 5.420896530151367, 6.466070652008057, 16.94425392150879, 27.583864212036133, 12.60668659210205, 12.408592224121094, 10.832537651062012, 13.994149208068848, 13.047877311706543, 16.087553024291992, 16.84015464782715, 23.02656364440918, 38.367191314697266, 32.31435012817383, 10.831588745117188, 25.652732849121094, 9.501484870910645, 18.030054092407227, 6.895925045013428, 31.534303665161133, 33.46198272705078, 0.0, 37.22750473022461, 1.0656147003173828, 60.016143798828125, 19.18965721130371, 8.865424156188965, 13.407776832580566, 5.460534572601318, 35.518978118896484, 36.028053283691406, 28.48491668701172, 12.5740327835083, 5.756702423095703, 14.748517036437988, 8.876752853393555, 59.57487869262695]","[0.11037200395555964, 1.0011018647334802, 1.5249692744834582, 1.4247263607019636, 0.20211767244890805, 0.8633221653950501, 1.8686073521928783, 1.1059061137698984, 0.6862126548725317, 1.274465665050488, 1.1946481387618135, 1.5438310368721528, 0.6287400107122598, 0.9188357348734373, 1.3785125275661274, 1.8795897189676478, 1.8953951203916926, 0.27412831192206694, 0.8789601020303884, 1.2648015012751532, 4.0422091714730035, 0.20851170984166653, 2.361001182840943, 2.937901608174376, 1.9895152761066979, 1.5672352531731086, 1.9136023508776012, 0.4889101231693666, 7.2482864950073065, 2.607342536852577, 1.2742093755620387, 1.081267585287523, 1.8621532172585422, 2.344207620477335, 0.45886583598447617, 5.0569405238738305, 1.1617383973640827, 3.1142432261634903, 0.9330241483328929, 2.361816041680295, 5.89381929908018, 3.2638285406852625, 1.4796596842416359, 3.6001685177196676, 6.211992635882259, 1.3029490616919723, 0.2151725870657853, 3.912665127710497, 4.911597126566968, 5.359225603448896, 2.440306220530571, 1.5145697280226764, 3.5234312662899767, 2.8304480561301006, 0.19587750299471954, 2.933731285388386, 1.3784288527586985, 3.6115359068195105, 0.847612282499362, 0.5798061380352941, 6.6220301986506245, 1.8581923712213573, 2.2177301115301886, 0.848934506966988, 1.0063106310351766, 2.5786382666615575, 4.162479611683154, 1.9163030520082973, 1.887488753403899, 1.6627804760085365, 2.13762236021467, 1.9962815503188605, 2.45283305528575, 2.5663232794647874, 3.4815843281753054, 5.770578602367239, 4.86285285371069, 1.6649383775242264, 3.888709718801116, 1.4666226635849082, 2.7340082761244155, 1.0764887140374775, 4.772845340087928, 5.062597350023099, 0.0, 5.613625873495041, 0.1897422084264218, 9.01532180119219, 2.9086486484273286, 1.372713547812079, 2.0371665546402, 0.8626801660571287, 5.359146691292958, 5.44850777904317, 4.303337543189686, 1.9311049414008548, 0.9091053603002317, 2.2584777330661643, 1.3637128964339804, 8.983132231967993]",6.9691055267352,2.87080321714421,287.080321714421,rollout,,
,,100.0,2318.192831620574,352.89402476676213,0.9900495862284902,0.8548576926943088,,,0.82,"[9.739477157592773, 35.35061264038086, 22.54172706604004, 8.649402618408203, 35.31325912475586, 29.21809959411621, 0.0, 16.963438034057617, 13.918366432189941, 8.018159866333008, 0.9657081961631775, 36.67538070678711, 12.314366340637207, 32.26237869262695, 1.5613503456115723, 18.273881912231445, 3.7184648513793945, 23.166723251342773, 4.224116325378418, 25.7571964263916, 14.179465293884277, 26.404586791992188, 46.97825241088867, 15.583702087402344, 4.212612152099609, 21.619508743286133, 36.00533676147461, 0.0, 35.7159309387207, 12.149116516113281, 15.332343101501465, 28.752527236938477, 12.950970649719238, 42.8320426940918, 37.0525016784668, 17.71622657775879, 53.57249069213867, 24.344749450683594, 1.5416054725646973, 42.1878776550293, 32.97188949584961, 6.558773040771484, 27.892953872680664, 33.07914352416992, 31.595460891723633, 22.68550682067871, 46.27919006347656, 80.3367691040039, 29.405832290649414, 72.3542709350586, 21.047969818115234, 37.65737533569336, 45.05419921875, 62.93731689453125, 49.57902526855469, 26.100954055786133, 1.0282961130142212, 2.543039560317993, 4.751959323883057, 21.87502098083496, 4.888396739959717, 4.9810709953308105, 37.69502258300781, 32.58573532104492, 11.383774757385254, 6.1641411781311035, 3.1260063648223877, 8.146435737609863, 30.75408935546875, 1.0780740976333618, 11.171825408935547, 10.358538627624512, 0.1896793097257614, 36.26588439941406, 9.3843355178833, 30.6218204498291, 31.864913940429688, 68.12071990966797, 12.173625946044922, 22.31446075439453, 28.914703369140625, 21.90641212463379, 19.277860641479492, 5.553812026977539, 35.228118896484375, 13.59288501739502, 3.604144334793091, 29.9278564453125, 32.82809066772461, 43.42729568481445, 25.597341537475586, 0.09476256370544434, 10.089990615844727, 20.280466079711914, 2.7150824069976807, 60.75996780395508, 43.933837890625, 14.089459419250488, 41.480594635009766, 8.122694969177246]","[1.5084216227294696, 5.321791939790148, 3.4095590227674224, 1.3452103996926446, 5.345388565680599, 4.417215028992051, 0.0, 2.573315769644025, 2.136054922696117, 1.2516240018191949, 0.19435622497390473, 5.55140728269841, 1.8819550092306563, 4.854456934890669, 0.2846025776267693, 2.7920823740522756, 0.5891697300970876, 3.5068085712078743, 0.6854174426468742, 3.9159794819748455, 2.159919722766142, 3.9970879090230875, 7.066637576344331, 2.390355403446491, 0.6684918040669736, 3.2964262987790307, 5.454900577467056, 0.0, 5.4111893505298, 1.8767675844120912, 2.3548514662423177, 4.351279314034757, 1.9983457479726732, 6.481106087067045, 5.614775048965556, 2.7149339530042624, 8.075772898204928, 3.709912430343524, 0.2900408198007781, 6.369281276789737, 4.9872831286078085, 1.0434159548021413, 4.220743262716746, 4.999071788262602, 4.79971914917015, 3.4638260839333532, 6.960578379909968, 12.111714953537025, 4.47267488543208, 10.915540026979595, 3.200195490222208, 5.7117067040928955, 6.782029785986545, 9.479797874330467, 7.4566540696182555, 3.9781431767672233, 0.1976444234233585, 0.4451559630719183, 0.7770938862596297, 3.3461531697729563, 0.798759531072737, 0.8132606589981002, 5.7209531204573505, 4.955160697937089, 1.7754663472651242, 0.9676212323225135, 0.5375009602130228, 1.2911652942192167, 4.68291308133395, 0.23211112179176396, 1.7242738066462242, 1.6026807651739197, 0.09965189576575147, 5.488582553087071, 1.4795502539076821, 4.665773073793558, 4.85283707191548, 10.264407785234393, 1.8727439698882502, 3.3972692708967145, 4.387705549572297, 3.3600618354330116, 2.9663791803146613, 0.9083717619647373, 5.332318119158153, 2.1149328183423, 0.5895216537485287, 4.565878223127141, 4.976913382334446, 6.566194852747711, 3.8926012790689852, 0.0666143829358261, 1.591198526850489, 3.1203698157873574, 0.4861623719404605, 9.142995550407358, 6.615275780775261, 2.1921189967092323, 6.301389617501032, 1.2983042467548056]",0.7203580130372594,2.589373133457821,258.9373133457821,rollout,,
,,100.0,2982.894901048392,455.18303587369405,0.9851115701738412,0.8023403103664027,,,0.81,"[57.36305618286133, -0.20639818906784058, 21.629501342773438, 16.424232482910156, 15.734177589416504, 7.089619159698486, 34.42022705078125, 21.42365837097168, 13.222530364990234, 17.808074951171875, 56.25439453125, 47.27084732055664, 26.625722885131836, 6.361055850982666, 13.450575828552246, 13.35977554321289, 7.332995891571045, 52.71175003051758, 43.9494514465332, 28.73301887512207, 28.764938354492188, 39.229366302490234, 1.3327845335006714, 53.00311279296875, 10.306074142456055, 67.11322021484375, 7.748175144195557, 44.270294189453125, 19.572843551635742, 31.131628036499023, 73.54981994628906, 51.8630485534668, 27.977384567260742, 17.976858139038086, 12.67043685913086, 33.73912048339844, 20.19629669189453, 16.93603515625, 51.17097473144531, 0.2101842164993286, 43.39654541015625, 0.6598799824714661, 72.75798797607422, 45.341793060302734, 99.65836334228516, 24.12744903564453, 32.61715316772461, 9.853652954101562, 3.3246395587921143, 74.23876953125, 17.125244140625, 3.6392271518707275, 42.91826248168945, 52.45051956176758, 5.048337459564209, 24.711530685424805, -0.11208992451429367, 48.58842086791992, 41.9847297668457, -0.34957170486450195, 7.966888427734375, 21.48729705810547, 21.521249771118164, 27.79752540588379, 34.87559127807617, 35.985652923583984, 8.989322662353516, 28.85572052001953, 47.01877975463867, 48.30131912231445, 11.973908424377441, 65.8480224609375, 24.850290298461914, 55.780757904052734, 23.721410751342773, 23.07317543029785, 62.478271484375, 56.82612609863281, 50.029788970947266, 14.028294563293457, -0.23422330617904663, 39.5945930480957, 29.2037296295166, 28.69629669189453, 39.575531005859375, 52.4984016418457, 32.042518615722656, 24.200416564941406, 32.42671203613281, 49.01214599609375, 3.2922651767730713, 98.44931030273438, -0.04733030125498772, -0.24095101654529572, 8.880202293395996, -0.6352474689483643, 2.4374635219573975, 74.07664489746094, 32.269474029541016, 14.285845756530762]","[8.629458642926254, 0.0491402732293838, 3.3251255244381097, 2.5193349382317476, 2.4162267699559257, 1.1449429290972937, 5.245133946271784, 3.269348757376047, 2.0395795718034733, 2.7541111854289873, 8.490659591113765, 7.174227384977587, 4.0780582586478955, 1.0118583573563824, 2.0756863288738883, 2.088966218346081, 1.1538493561606622, 7.9655628333472155, 6.646617822774736, 4.364552942512669, 4.372740523292369, 5.939304966541856, 0.2861176975582714, 8.037267103256116, 1.6050110684806413, 10.094983126679528, 1.2493262741509115, 6.696843834777813, 3.0237265795771284, 4.729843850158336, 11.060472622577866, 7.867557297632767, 4.285307308288066, 2.7858286730528343, 1.9904655134886262, 5.121868170133753, 3.120044594518693, 2.631605238514367, 7.73784657027606, 0.12342763038686186, 6.568981435493777, 0.19158199910386084, 10.976497605909936, 6.894568593471634, 14.979055243300621, 3.682117317227791, 4.986172596404635, 1.541847995920962, 0.5593959416565498, 11.230214959217918, 2.6637866260229646, 0.6102840765676992, 6.533439131665429, 7.929778755991846, 0.8536505688639041, 3.8037297207121505, 0.08078651155288764, 7.386463034617277, 6.364409151817564, 0.046464244242100626, 1.2945332675730494, 3.323194457597716, 3.3288874372690542, 4.270928730471849, 5.333239090867409, 5.466847521004754, 1.450998465628777, 4.431558182704448, 7.120016660109741, 7.3152976471825415, 1.8660862491575791, 9.91090350840754, 3.831243670575181, 8.403713842629617, 3.6283114936789587, 3.5649763330977335, 9.442640974312932, 8.628619079559488, 7.609768899295399, 2.176344209352712, 0.03636650424402218, 6.011588893831979, 4.448359783008502, 4.3761446124032295, 6.042729529241372, 7.9087607778196105, 4.912977595758255, 3.737262140922889, 4.971806701951441, 7.460222186805723, 0.5678398053707016, 14.806596061865426, 0.06670045306588676, 0.07265734943891815, 1.4016302911037433, 0.014212883213300184, 0.4757195269888322, 11.222197360342573, 4.911621055247346, 2.254276854619558]",1.6498065283243144,2.9455823657694697,294.55823657694697,rollout,,
,,100.0,2972.602213345468,457.0603277313221,0.9801981831912049,0.7582044930549877,,,0.8566666666666667,"[11.512710571289062, 4.3730950355529785, 14.966261863708496, 50.2223014831543, 14.347607612609863, 11.541890144348145, 6.049476623535156, 77.85409545898438, 32.381187438964844, 18.476533889770508, 35.09456253051758, 10.503536224365234, 2.0325775146484375, 59.34727096557617, 9.54833984375, 1.5105953216552734, 7.740777969360352, 80.83690643310547, 7.364297866821289, 5.377483367919922, 47.91947555541992, 42.5374870300293, 45.06319046020508, 9.834139823913574, 12.561100006103516, 66.4599838256836, 40.85483169555664, 66.53125762939453, -0.3827955424785614, -0.17831473052501678, 31.333322525024414, 1.9948420524597168, 13.681614875793457, 38.88119125366211, 17.27492904663086, 10.042868614196777, 74.3747329711914, 19.86093521118164, 40.5484619140625, 50.915218353271484, 1.804551601409912, 75.2551040649414, 20.935359954833984, 33.128173828125, 37.74998092651367, 21.895814895629883, 11.054328918457031, 72.3428726196289, 70.25997161865234, 4.998293399810791, 40.88457107543945, 20.9807186126709, 32.08220291137695, 66.92826080322266, 35.75312042236328, 0.4203345775604248, 21.87519073486328, 27.777647018432617, 18.451021194458008, 0.0, 39.81254577636719, 36.30988693237305, 14.659598350524902, 57.01652908325195, 61.56463623046875, 1.0703872442245483, 10.629950523376465, 35.43098068237305, 38.26902389526367, 39.947322845458984, 23.226465225219727, 32.552371978759766, 27.21586036682129, 0.38030993938446045, 1.3699111938476562, 1.8638869524002075, 22.999391555786133, 18.932445526123047, 0.2284633070230484, 32.010746002197266, 30.7020263671875, 19.303152084350586, 87.99776458740234, 22.855119705200195, 59.5150146484375, 28.3021297454834, 14.470097541809082, 18.084806442260742, 12.45877456665039, 46.327606201171875, 73.18700408935547, 97.55400848388672, 0.6283955574035645, 0.11286254972219467, 37.61212158203125, 45.69300842285156, 40.18120193481445, 4.776099681854248, 82.44314575195312, 49.1396598815918]","[1.8389066017543694, 0.768564238151952, 2.358139165532823, 7.573945103186789, 2.229241223327532, 1.8037834643390975, 1.02102147654972, 11.792314198237197, 4.971978051321008, 2.8495799520045115, 5.338184256958857, 1.6539304211301467, 0.3831866376775291, 9.017890310221087, 1.5486510288413118, 0.34358928773665004, 1.2410167152534588, 12.243235382714326, 1.2229446550410248, 0.9255225260023178, 7.225921350298584, 6.46152268357587, 6.87867879264937, 1.594921036533692, 2.0045651284285313, 10.051496747458183, 6.205625027838766, 10.100888953124201, 0.02478066806823416, 0.09515279086830611, 4.778498440583724, 0.42182630364557927, 2.1754422432593445, 5.955979161332117, 2.675839355077569, 1.6309303001749444, 11.281310543062556, 3.059940311725063, 6.208069167981767, 7.763682267519613, 0.39768272048911074, 11.415864645332904, 3.2685039766657957, 5.098026267411528, 5.703797428633784, 3.413372305788793, 1.7420493607350234, 10.981130084158083, 10.66929624405362, 0.8383440510323293, 6.21768602282736, 3.2782076079089846, 4.944031029279855, 10.17153918528616, 5.4520680677692415, 0.19605018847683037, 3.3711787675545226, 4.300346759593471, 2.854853020927778, 0.0, 6.105381490096033, 5.536883397094267, 2.3331397360864283, 8.687279486456289, 9.32629564665989, 0.2960580697639209, 1.730592623597806, 5.406447125211058, 5.788453906136502, 6.128498719221605, 3.5764700003900556, 4.971256058386773, 4.219579100926938, 0.19484649311124472, 0.34388668456775606, 0.4185830383597674, 3.544308812171155, 2.97956697829146, 0.1745694966958262, 4.942511414186851, 4.696803868083007, 3.037072811705243, 13.341864001334738, 3.5710679441637128, 9.024351507535064, 4.388819150706269, 2.314614662577469, 2.8065211111871937, 2.0136162262843427, 7.094540708992407, 11.124050189616085, 14.779700328786888, 0.1940593316075147, 0.16422938338340815, 5.737917910006297, 7.001951173695888, 6.1280803585873915, 0.865114968684203, 12.515771404229632, 7.520848709630998]",3.981773508071781,2.8333793728865193,283.3379372886519,rollout,,
,,100.0,3661.269500533119,562.6158230565472,0.9753093024395098,0.7757314917049315,,,0.8099999999999998,"[44.007568359375, 37.811885833740234, 24.208742141723633, 33.000030517578125, 46.13597106933594, 80.40898895263672, 50.7576789855957, 17.618188858032227, -0.07920786738395691, 78.48118591308594, 38.303165435791016, 40.56528091430664, 18.735942840576172, 17.935367584228516, 13.574492454528809, 51.10981750488281, 29.379270553588867, 24.165512084960938, 60.55312728881836, 56.58381652832031, 58.84772872924805, 10.47994613647461, 60.82027053833008, 28.38045310974121, 48.69569396972656, -0.2798047363758087, 33.41807556152344, 72.6152114868164, 25.41851234436035, 16.016080856323242, 158.60585021972656, 3.350945234298706, 42.923431396484375, 23.02833366394043, 37.40333557128906, 8.905381202697754, 63.231658935546875, 92.93700408935547, 48.70426559448242, 6.438836574554443, 15.831376075744629, 27.078062057495117, 41.2005729675293, 26.15290641784668, 25.01296043395996, 4.325938701629639, 39.430477142333984, 5.305586338043213, 61.505191802978516, 1.6490830183029175, 37.21493148803711, 58.76725387573242, 69.604248046875, 22.896745681762695, 10.811198234558105, 41.11213302612305, 2.813715696334839, 0.6031239628791809, 1.97260320186615, 24.58099937438965, 70.38248443603516, 10.526778221130371, 58.42771911621094, 31.337127685546875, 19.720090866088867, -0.017351707443594933, 71.61743927001953, 70.80513763427734, 39.128780364990234, 31.57277488708496, 66.7454833984375, 76.05339813232422, 0.8579069972038269, 6.119579315185547, 16.373558044433594, 7.790626049041748, 84.30071258544922, 0.7873649597167969, 28.727113723754883, 55.770965576171875, 94.9890365600586, 8.6019868850708, 50.08464431762695, 34.26519775390625, 39.3792724609375, 4.501658916473389, 27.110692977905273, 35.249900817871094, 58.51435470581055, 10.754222869873047, 50.299407958984375, 81.60087585449219, 70.4139404296875, 16.682722091674805, 56.800479888916016, 43.43516540527344, 20.4349365234375, -0.17520225048065186, 60.465938568115234, 29.76543426513672]","[6.7516354791937445, 5.770182637876065, 3.782511172271014, 5.1018047341598605, 6.973196028427521, 12.21334886097311, 7.766251811067441, 2.7959283938779778, 0.09081881871381195, 11.825977638354585, 5.89897463073351, 6.184692437538603, 2.9136914478581932, 2.8446051380234807, 2.1367738017900706, 7.771472412883528, 4.5619905118219375, 3.780526849646086, 9.184668489125267, 8.539372703600984, 8.931159136472981, 1.7280918622056038, 9.279740686206146, 4.359767978462303, 7.409454169263216, 0.11552928621995424, 5.170811428466679, 10.998581223293595, 3.971576887497348, 2.5618120993678457, 23.898377691267132, 0.6627417617501578, 6.494414613699448, 3.562449795494963, 5.71860061504954, 1.4963072520235159, 9.645848710597528, 13.992949528368928, 7.466939612417972, 1.0754254956943603, 2.4837065960486098, 4.223808979234453, 6.342786171293193, 4.033635550393706, 3.9153438902955884, 0.812890790765867, 5.967271584973942, 0.9021380037466076, 9.332478761199793, 0.411762467687678, 5.7472399299049295, 8.922987479513349, 10.606337553583263, 3.6008119036942388, 1.7885796517435633, 6.279820267751846, 0.5354573038364949, 0.2581686063073442, 0.4641904813415293, 3.7972497127106015, 10.726373126887026, 1.7486166933320249, 8.87545768241766, 4.8708689066748985, 3.0721135702859326, 0.10939724544976663, 10.913716668568558, 10.792469684687282, 6.041617401119948, 4.908816407189134, 10.185322856896578, 11.525409874491023, 0.24298604391749473, 1.0356369559651433, 2.5721338422799613, 1.2830938894379758, 12.81970713994599, 0.29330474275815727, 4.4277672086416064, 8.48274498083171, 14.4243552987468, 1.4668980423563862, 7.570096639526335, 5.316579331969422, 6.026490547888356, 0.852748816069983, 4.187004033073291, 5.346885287199346, 8.897852601595044, 1.7312335046345335, 7.722911290531664, 12.357031029679806, 10.679390684850969, 2.6812084453686023, 8.641672368425985, 6.694774653700543, 3.184640564381658, 0.1539196580631577, 9.250690661474561, 4.646215157450472]",3.3122707063617196,3.558544648248877,355.8544648248877,rollout,,
,,100.0,3300.307629391551,510.40374439715384,0.9704448056903707,0.8613561283352369,,,0.7833333333333334,"[1.3765681982040405, 51.81150817871094, 33.58332824707031, 14.142253875732422, 11.03121280670166, 43.28204345703125, 31.59223175048828, 69.12965393066406, 60.3491325378418, 20.57915687561035, 25.765287399291992, 46.96612548828125, 42.257164001464844, 68.5227279663086, 8.244623184204102, 17.8122615814209, 10.728409767150879, 8.79586410522461, 37.31623840332031, 70.9963150024414, 34.024593353271484, 35.9850959777832, 24.04790496826172, 43.296627044677734, 3.235403060913086, 5.797414302825928, 56.56570053100586, 36.41038513183594, 41.55156707763672, 8.205552101135254, 56.73530197143555, 5.9466400146484375, 88.52459716796875, 22.871912002563477, 26.299734115600586, 16.167512893676758, 16.822986602783203, -0.3426845073699951, 56.163421630859375, 42.19410705566406, 49.22854232788086, 5.772953033447266, -0.4351661503314972, 39.6658935546875, 50.880008697509766, 47.7663459777832, 49.847747802734375, 5.63408899307251, 5.803830623626709, 47.02131271362305, 19.229055404663086, 18.790143966674805, 65.57069396972656, -0.8865180015563965, 8.164332389831543, 20.347692489624023, 44.55368423461914, 31.286155700683594, 45.17422866821289, 26.061614990234375, 41.17393493652344, 11.825572967529297, 48.42063903808594, 25.33197784423828, 62.15008544921875, 45.320369720458984, 42.25337600708008, 88.03659057617188, 18.731801986694336, 6.2389092445373535, 13.074752807617188, 14.28262710571289, 13.858562469482422, 4.656883239746094, 95.6462173461914, 96.5889892578125, 25.667612075805664, 61.34842300415039, 44.231204986572266, 62.9673957824707, 27.25328254699707, 28.258705139160156, 3.584789276123047, 37.00216293334961, 26.200124740600586, 33.217403411865234, 47.394378662109375, 48.08430862426758, 1.1807574033737183, 69.7729263305664, 13.062413215637207, 45.07870101928711, 11.149443626403809, 13.57654094696045, 37.8112907409668, 75.42253875732422, 0.23082692921161652, 20.142263412475586, 49.8594856262207, 15.956839561462402]","[0.3884852219129669, 7.893126226920691, 5.096399238709809, 2.30363810077531, 1.8375820743469387, 6.551806169798193, 4.862235052197646, 10.493248147595505, 9.235669386123778, 3.2094735210768155, 3.9892929606325196, 7.229018497578328, 6.523274651309498, 10.3400097609028, 1.3597934146019521, 2.795339408356867, 1.7943614819178024, 1.445179659574292, 5.783235794353285, 10.774047114888457, 5.230188413243647, 5.584364793568293, 3.7344855800776102, 6.556594190564878, 0.6722104618671617, 1.0571120968118917, 8.672955520588838, 5.587357517976379, 6.42153475189738, 1.3599328910287243, 8.636794792524467, 1.0815959684940706, 13.46888858639582, 3.621587172665823, 4.136360535827118, 2.6171267952375876, 2.716048055352913, 0.14179732681100435, 8.554213530336735, 6.454716260173983, 7.578281151878525, 1.0605429457311697, 0.06752507308072525, 6.145184117093545, 7.827902054218822, 7.298952260374517, 7.6115621951648595, 0.9799134336539183, 1.0673745264950094, 7.180796829320147, 3.0198583187414774, 2.946421768660007, 9.971404271618905, 0.06482230056834522, 1.4230498422873368, 3.2511537236398143, 6.750252529121494, 4.822223388204426, 6.975434692095004, 4.109141960063698, 6.376590127683213, 1.912235986092345, 7.464295311150832, 4.001596615784353, 9.46211274404282, 6.869055423834759, 6.540105815314223, 13.267888153487457, 3.012070333326986, 1.1387364079288962, 2.101712833422515, 2.283294053948253, 2.2824842274567603, 0.8307324860346148, 14.409732335085547, 14.559847776390857, 4.053741985730765, 9.334563758847048, 6.76738131805305, 9.579709309979654, 4.151492541942826, 4.3100056737677575, 0.6700183712675175, 5.690524258986292, 4.133918786927502, 5.187110899250641, 7.3142572892339315, 7.346446533687519, 0.3113136118780719, 10.6718389213617, 2.1658620159643807, 6.968904981746547, 1.8152164604485517, 2.1721810693668058, 5.879594172504629, 11.378380930751579, 0.24272403896140168, 3.158639337289226, 7.622123043698953, 2.602425947493747]",1.6275973203055951,3.2942819372653576,329.42819372653577,rollout,,
,,100.0,2959.503914117813,463.7517821656744,0.9656045713250346,0.7577658921307321,,,0.8633333333333333,"[35.40329360961914, 5.21520471572876, 86.41873931884766, 4.141368865966797, 49.7534294128418, 6.446540355682373, -1.2226958274841309, 15.259010314941406, 10.494648933410645, 63.72857666015625, 50.592254638671875, 13.918272972106934, 16.551984786987305, 29.289236068725586, 76.71328735351562, 18.127878189086914, 7.167630672454834, 15.972244262695312, 9.077001571655273, 45.80183410644531, 15.802973747253418, 20.286794662475586, 37.07355499267578, 3.044726610183716, 11.852400779724121, 22.528030395507812, 10.405696868896484, 34.085418701171875, 71.853759765625, 59.63157653808594, 0.597309410572052, 56.65775680541992, 77.15522766113281, 6.736204147338867, -0.49258914589881897, 19.728748321533203, 54.02077102661133, 23.953630447387695, 3.6827354431152344, 27.000802993774414, 42.29708480834961, 33.54973602294922, 12.044276237487793, 23.761816024780273, 73.48152923583984, 14.019706726074219, 16.498323440551758, 25.22394561767578, 31.02642250061035, 36.84627151489258, 3.7047536373138428, 14.064071655273438, 16.678104400634766, 21.953580856323242, 31.719497680664062, 17.13812828063965, -0.34676018357276917, 38.199241638183594, 29.221704483032227, 1.9904416799545288, 9.696919441223145, 92.94023895263672, 25.49488639831543, 28.982675552368164, 14.1209077835083, 15.685259819030762, 37.56175994873047, 40.03141403198242, 11.802556037902832, 22.871917724609375, 83.9410400390625, 56.7180061340332, -0.6286950707435608, 43.33393478393555, 67.03929901123047, 41.8900032043457, 34.353031158447266, 54.63421630859375, 11.785869598388672, 23.291656494140625, 30.006668090820312, 0.5730074048042297, 31.931066513061523, 67.12455749511719, 34.31541061401367, 6.042539119720459, 45.700775146484375, 81.94821166992188, 48.09867858886719, 1.1732319593429565, 29.52959632873535, 24.2230167388916, 8.893815994262695, 37.264190673828125, 65.97539520263672, 11.812034606933594, 43.59709548950195, 58.64582443237305, 5.879268169403076, 13.69548511505127]","[5.448493804656262, 0.9261807074348013, 13.172510468785267, 0.8315053149744369, 7.673913865342189, 1.1784809826063958, 0.028695629318048237, 2.5015514520391315, 1.7874972937346527, 9.698886360758362, 7.661838534693475, 2.2346408571604446, 2.696497737558994, 4.607685196334371, 11.648093583136628, 2.867181614982646, 1.2902445414646952, 2.5446366764731807, 1.5032502274699926, 7.086174831016876, 2.5869460702652254, 3.260119100152676, 5.778733395067739, 0.6750090338389702, 1.9289600277248518, 3.598204367125317, 1.7804545119220516, 5.333012855488038, 10.923263575057495, 9.165636532174691, 0.24259642025766937, 8.720262968806349, 11.651184240867229, 1.2322306512955623, 0.1485116265230267, 3.1063122965353647, 8.326216283453915, 3.740844745718873, 0.776210311997177, 4.274520532176883, 6.4900625815950574, 5.257560671441604, 1.955941496071807, 3.7199723786778867, 11.171829089742378, 2.25295601153799, 2.70084834043384, 4.010291788467209, 4.881263675682581, 5.754840866807562, 0.7842130609702942, 2.33871077728523, 2.6600156046105505, 3.5228369637891164, 4.906524568599897, 2.801218940651808, 0.1790859730671603, 5.961586307926771, 4.615555739777941, 0.5314662573289809, 1.6155379686152116, 14.174634538699198, 4.058432953610651, 4.509601531656861, 2.3530360370139216, 2.588288957975812, 5.870364231357355, 6.241412428426177, 1.927583529346568, 3.6681875533688535, 12.74915536767659, 8.74580085477448, 0.14439574541867004, 6.73939056775559, 10.21049411870234, 6.523500079553202, 5.393555063618021, 8.43633260393466, 2.00968037421402, 3.736148241555741, 4.668500388444714, 0.3290511037338456, 4.876060035815658, 10.311983423231236, 5.3912114650095, 1.1508808563632906, 7.018016187705075, 12.537431797974193, 7.460601197600987, 0.42238478251167316, 4.588439306351465, 3.7928526347381095, 1.5043724217252097, 5.760328760100693, 9.97960910223528, 1.942805166826607, 6.786664065432466, 8.96867330892028, 1.1296902254690537, 2.302722867355307]",1.1921213696684405,2.927799850002452,292.7799850002452,rollout,,
